lat,lon,cluster,grid_lat,grid_lon,grid_id
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.432429,-70.658523,9,-3343,-7066,-3343_-7066
-33.4379306,-70.6388179,0,-3344,-7064,-3344_-7064
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4428994,-70.6427468,0,-3344,-7064,-3344_-7064
-33.4563664,-70.6585605,1,-3346,-7066,-3346_-7066
-33.4379306,-70.6388179,0,-3344,-7064,-3344_-7064
-33.4388185,-70.6589447,9,-3344,-7066,-3344_-7066
-33.4388185,-70.6589447,9,-3344,-7066,-3344_-7066
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4718031,-70.6414533,6,-3347,-7064,-3347_-7064
-33.4485324,-70.6652227,1,-3345,-7067,-3345_-7067
-33.4348622,-70.6674308,5,-3343,-7067,-3343_-7067
-33.4563075,-70.6655447,1,-3346,-7067,-3346_-7067
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4340156,-70.6562084,9,-3343,-7066,-3343_-7066
-33.4379904,-70.6484916,9,-3344,-7065,-3344_-7065
-33.4526847,-70.6664062,1,-3345,-7067,-3345_-7067
-33.4526847,-70.6664062,1,-3345,-7067,-3345_-7067
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4485324,-70.6652227,1,-3345,-7067,-3345_-7067
-33.4581047,-70.6457054,3,-3346,-7065,-3346_-7065
-33.4348622,-70.6674308,5,-3343,-7067,-3343_-7067
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4652963,-70.648944,3,-3347,-7065,-3347_-7065
-33.4360669,-70.6467824,0,-3344,-7065,-3344_-7065
-33.4425374,-70.638665,0,-3344,-7064,-3344_-7064
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4485324,-70.6652227,1,-3345,-7067,-3345_-7067
-33.4354062,-70.6481219,9,-3344,-7065,-3344_-7065
-33.4349288,-70.6510634,9,-3343,-7065,-3343_-7065
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4425374,-70.638665,0,-3344,-7064,-3344_-7064
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4425374,-70.638665,0,-3344,-7064,-3344_-7064
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4478974,-70.6381763,0,-3345,-7064,-3345_-7064
-33.4379024,-70.6386998,0,-3344,-7064,-3344_-7064
-33.4360669,-70.6467824,0,-3344,-7065,-3344_-7065
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4428994,-70.6427468,0,-3344,-7064,-3344_-7064
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4339855,-70.6530245,9,-3343,-7065,-3343_-7065
-33.4339855,-70.6530245,9,-3343,-7065,-3343_-7065
-33.432429,-70.658523,9,-3343,-7066,-3343_-7066
-33.4379751,-70.6558008,9,-3344,-7066,-3344_-7066
-33.456623,-70.647211,3,-3346,-7065,-3346_-7065
-33.432429,-70.658523,9,-3343,-7066,-3343_-7066
-33.4480275,-70.6648821,1,-3345,-7066,-3345_-7066
-33.4423858,-70.6480289,0,-3344,-7065,-3344_-7065
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4627931,-70.5303786,8,-3346,-7053,-3346_-7053
-33.4337536,-70.6591585,9,-3343,-7066,-3343_-7066
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4336582,-70.6529548,9,-3343,-7065,-3343_-7065
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4428046,-70.6425435,0,-3344,-7064,-3344_-7064
-33.4485324,-70.6652227,1,-3345,-7067,-3345_-7067
-33.4530791,-70.6664209,1,-3345,-7067,-3345_-7067
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4425374,-70.638665,0,-3344,-7064,-3344_-7064
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4379024,-70.6386998,0,-3344,-7064,-3344_-7064
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4364396,-70.6639216,9,-3344,-7066,-3344_-7066
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4390301,-70.6531224,9,-3344,-7065,-3344_-7065
-33.4348622,-70.6674308,5,-3343,-7067,-3343_-7067
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4348622,-70.6674308,5,-3343,-7067,-3343_-7067
-33.4391036,-70.6670883,5,-3344,-7067,-3344_-7067
-33.4530791,-70.6664209,1,-3345,-7067,-3345_-7067
-33.4522367,-70.6458913,0,-3345,-7065,-3345_-7065
-33.4388185,-70.6589447,9,-3344,-7066,-3344_-7066
-33.4530791,-70.6664209,1,-3345,-7067,-3345_-7067
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4485324,-70.6652227,1,-3345,-7067,-3345_-7067
-33.4563664,-70.6585605,1,-3346,-7066,-3346_-7066
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4373103,-70.655348,9,-3344,-7066,-3344_-7066
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4379306,-70.6388179,0,-3344,-7064,-3344_-7064
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4427505,-70.6611563,9,-3344,-7066,-3344_-7066
-33.4428994,-70.6427468,0,-3344,-7064,-3344_-7064
-33.4363311,-70.6558218,9,-3344,-7066,-3344_-7066
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4344096,-70.6572061,9,-3343,-7066,-3343_-7066
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4621279,-70.664465,1,-3346,-7066,-3346_-7066
-33.432429,-70.658523,9,-3343,-7066,-3343_-7066
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4428994,-70.6427468,0,-3344,-7064,-3344_-7064
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4560762,-70.6640421,1,-3346,-7066,-3346_-7066
-33.4563075,-70.6655447,1,-3346,-7067,-3346_-7067
-33.442961,-70.6385488,0,-3344,-7064,-3344_-7064
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4485324,-70.6652227,1,-3345,-7067,-3345_-7067
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4627931,-70.5303786,8,-3346,-7053,-3346_-7053
-33.4548001,-70.6533965,3,-3345,-7065,-3345_-7065
-33.4485324,-70.6652227,1,-3345,-7067,-3345_-7067
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4530791,-70.6664209,1,-3345,-7067,-3345_-7067
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4391036,-70.6670883,5,-3344,-7067,-3344_-7067
-33.4348622,-70.6674308,5,-3343,-7067,-3343_-7067
-33.4354062,-70.6481219,9,-3344,-7065,-3344_-7065
-33.4592365,-70.6532336,3,-3346,-7065,-3346_-7065
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4530791,-70.6664209,1,-3345,-7067,-3345_-7067
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4334388,-70.6538145,9,-3343,-7065,-3343_-7065
-33.4348622,-70.6674308,5,-3343,-7067,-3343_-7067
-33.4348622,-70.6674308,5,-3343,-7067,-3343_-7067
-33.4425374,-70.638665,0,-3344,-7064,-3344_-7064
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4625778,-70.6550939,3,-3346,-7066,-3346_-7066
-33.4526847,-70.6664062,1,-3345,-7067,-3345_-7067
-33.436443,-70.6548927,9,-3344,-7065,-3344_-7065
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4560762,-70.6640421,1,-3346,-7066,-3346_-7066
-33.4425374,-70.638665,0,-3344,-7064,-3344_-7064
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4399185,-70.6415578,0,-3344,-7064,-3344_-7064
-33.4358467,-70.66743,5,-3344,-7067,-3344_-7067
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4560762,-70.6640421,1,-3346,-7066,-3346_-7066
-33.4561816,-70.6501985,3,-3346,-7065,-3346_-7065
-33.4553973,-70.6481261,0,-3346,-7065,-3346_-7065
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4562997,-70.6480544,3,-3346,-7065,-3346_-7065
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4560762,-70.6640421,1,-3346,-7066,-3346_-7066
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4425374,-70.638665,0,-3344,-7064,-3344_-7064
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4384791,-70.662933,9,-3344,-7066,-3344_-7066
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4428046,-70.6425435,0,-3344,-7064,-3344_-7064
-33.4563664,-70.6585605,1,-3346,-7066,-3346_-7066
-33.442961,-70.6385488,0,-3344,-7064,-3344_-7064
-33.4372474,-70.6563935,9,-3344,-7066,-3344_-7066
-33.4485324,-70.6652227,1,-3345,-7067,-3345_-7067
-33.432429,-70.658523,9,-3343,-7066,-3343_-7066
